x,y,fz,s0,s1,s2,s3
-1.0,-1.0,3.977426528930664,0.1829327667129865,0.1105174222024555,-0.0173572448726548,-0.0049007046466912
0.0,-0.5,2.6275634765625,0.1190012887857814,0.2031647403034819,-0.0100770525265703,0.0561491826297082
-0.2,0.0,2.8458194732666016,0.1175355570228009,0.2191985503533417,0.0718245113486603,0.0977815196479933
0.0,0.85,1.6474390029907229,0.0437740232222359,0.1338697937053808,0.0289250249889425,0.0411307736961724
0.0,0.85,3.006994247436523,0.0637539144489585,0.2883626885858227,0.0320087978785608,0.1083620372685444
-0.65,0.0,2.7870302200317383,0.1773053945001636,0.2573378502798044,0.0364865160342485,0.0605344562017558
-0.85,0.85,0.5289440155029297,0.013500456192886,0.0237943744929725,0.0063296367035583,-0.0002078901815389
0.5,-0.5,0.9974346160888672,0.0362384541532646,0.0412209629815694,0.0020089398634293,0.0060330901583613
0.65,0.0,3.877399444580078,0.0959593036101025,0.1900253898821605,0.0781258872861668,0.0029887303601208
0.65,0.65,1.0175189971923828,0.0248737248909187,0.0341477510503964,0.0125283281543921,0.018323336103297
-0.5,-0.5,0.9786415100097656,0.0513627360247505,0.0536526948562739,0.014842174807046,0.0074674354659048
-0.35,-0.35,0.5215644836425781,0.0215833389233815,0.0248239766141105,0.0067960164986359,0.0019809433182228
0.0,-0.35,0.9626197814941406,0.0490533670371003,0.0604621570769609,0.011373760043606,0.0052264078255451
1.0,0.0,3.2528924942016606,0.0461560391807086,0.0640795565678372,-0.0425875548931747,0.022717836486925
-0.2,0.2,0.5143775939941406,0.0216717917476316,0.031612102713587,0.0104781104659745,0.0015006981938366
0.35,0.0,0.9444980621337892,0.0397417510776503,0.0538491682179673,0.003034607480929,0.0077330090016411
-1.0,0.0,1.128230094909668,0.0442154624631323,0.0565668562770993,0.0123102874687358,-0.0034051646617009
0.0,0.85,1.653834342956543,0.0441938221103899,0.1354626498277146,0.0298405047514183,0.0411843285369638
0.5,0.0,1.6133308410644531,0.0572129759852291,0.0924143612007628,-0.0119813284595117,0.0291553435812865
0.0,0.0,0.951519012451172,0.0471449437174239,0.0705563969757124,0.0156126976968085,0.0097625380404487
-0.85,0.0,2.481027603149414,0.1540558259129938,0.2445687968678235,0.020710997484894,0.0246568232635964
0.35,-0.35,0.5713977813720703,0.0210266487755084,0.0239901886477391,0.0046185010249458,0.0027500366186875
0.0,-0.5,0.9967021942138672,0.0497699652111559,0.0573988667702139,0.0114956695966152,0.0074582409252985
0.0,0.65,2.7866649627685547,0.0829118663092458,0.2888577752118098,0.0229360949757733,0.1292014559229856
-1.0,1.0,1.1265878677368164,0.0201237140238157,0.0427498955445184,0.0122090118764061,-0.0035260663802906
-0.35,0.0,2.419809341430664,0.1468353586780841,0.2285491644108437,0.0702779946612393,0.0892052939625754
-0.65,-0.65,1.0706863403320312,0.0508552242236859,0.0444865909333353,0.0074972417989275,0.0005212568458457
0.85,-0.85,3.880699157714844,0.0592782847528391,0.0614800889118768,-0.0036710125495953,0.0228491923672992
-0.2,-0.2,2.419635772705078,0.1338372472143327,0.2232694972439973,0.0606112090206019,0.0735441911841364
-0.2,-0.2,2.872629165649414,0.0828334439459554,0.2061958083179067,0.0636296913785528,0.0818753374503011
0.5,0.0,3.532954216003418,0.1185055275373302,0.2300447293892425,0.0311959391195499,-0.0299288878027499
0.0,0.0,2.955554962158203,0.1169687005992445,0.2365797028389699,-0.0328452900950074,0.1657526002655288
-0.85,0.0,3.0356178283691406,0.1963674421517584,0.2819288620791936,0.0218532708032925,0.0327820855353702
0.0,-0.2,1.983734130859375,0.1268297586179503,0.201915973397973,0.0235685091373426,0.0657867397483961
-0.85,-0.85,4.513591766357422,0.3251071563300239,0.203904213785493,0.0072784216240488,-0.0007975868499091
0.0,0.2,0.4749603271484375,0.0208692553365341,0.0290013449450737,0.009983297941474,0.0026783553950436
0.5,-0.5,0.9971942901611328,0.0408595129239693,0.0439834769975899,0.0090752387798252,0.0068163554956031
0.0,0.0,1.4467573165893557,0.0828845337158766,0.1492692525396641,0.0223343132956084,0.0404912386200988
0.0,-0.5,0.5142250061035156,0.0202979922662758,0.0222793962294682,0.0054534057250907,0.0032318465057939
1.0,0.0,0.6250019073486328,0.0118478336239787,0.0126884986407657,0.0092705304212144,0.004719065479077
1.0,1.0,4.275079727172852,0.030612542844563,0.0486532949079711,0.0031169800329083,-0.0061110575628403
-0.35,0.35,1.5225372314453125,0.069899446795615,0.1903317959143574,0.0328806763982186,0.0434857974386223
0.65,-0.65,3.565755844116211,0.088926026718767,0.0963332567250013,0.0310525186290294,0.0425223948789819
0.0,-0.2,0.4904403686523437,0.022567303055261,0.027674312676869,0.008712368924841,0.0024747454450737
1.0,1.0,1.2125625610351562,0.0153018010774192,0.0184192082193008,0.013890331629638,0.0120548966358238
0.2,0.2,1.4995346069335938,0.0658015222725662,0.1299028378091276,0.0047768470876749,0.0489756856211506
0.2,0.0,0.973048210144043,0.0449205287358683,0.0648432240892231,0.0086915612449237,0.010084453275666
0.0,-0.35,3.139921188354492,0.0827416945825216,0.2317139738474501,-0.047418692033643,0.0842397013253979
-0.85,0.85,1.7474002838134766,0.0368316589043937,0.1340390297797802,0.0235544647173132,0.0021959009604833
-0.5,0.5,2.2362928390502934,0.0947711454155148,0.3043296260101816,0.0391046924438987,0.076078599610578
0.2,-0.2,1.5352802276611328,0.0788227556185744,0.1189140836437834,0.0092541521898097,0.0315704146191171
0.85,0.85,1.028268814086914,0.0200826420081466,0.0253515497105913,0.0140987923902716,0.0171897755277486
0.0,0.65,2.825209617614746,0.0811524049503297,0.2856571779174088,0.0149889678922867,0.1173373543226261
0.85,-0.85,0.6558399200439453,0.0117573192755925,0.0121262721423581,0.0031845798762281,0.001646988110201
-0.85,-0.85,4.527046203613281,0.3258302327596951,0.2035936595792944,0.0015072084397947,-0.0036089216730144
-0.5,0.5,2.2112035751342773,0.0924554920792779,0.2991162391346784,0.0388921905312836,0.07650579142386
0.85,0.0,0.6070690155029297,0.0145540865010947,0.0172439078948464,0.0068857000641639,0.0039489967337405
0.2,-0.2,3.2664127349853516,0.130344838844483,0.2599405645769254,-0.0885938089853966,0.0966019510304904
-0.5,-0.5,1.7260189056396484,0.1210643564794991,0.1213473889501074,0.0099691051875614,0.0101354189516585
0.35,0.35,0.5104255676269531,0.0174175319385437,0.0234263920667998,0.0089351889649208,0.0071598736228035
-0.85,-0.85,2.7959890365600586,0.1861133219459856,0.1207715630330444,-0.01140621140275,0.0014016855383034
0.85,0.85,3.865812301635742,0.0392121080303982,0.0872956027557969,-0.020244105692121,0.0435207221103511
0.0,0.35,0.4529399871826172,0.0173994858086401,0.0258360449206763,0.0092457516254879,0.0049604979929395
-0.5,0.0,0.4962272644042969,0.0191577242845723,0.0263315951571539,0.0081485108632056,0.0006245229831456
0.35,0.0,3.360982894897461,0.1367963256142891,0.2549229920778727,-0.0628308711897498,0.0824950724024334
-0.5,0.5,2.629842758178711,0.1130454464179193,0.3513039924188981,0.0420848428071706,0.0984576326678819
0.65,0.65,1.9042510986328125,0.0399418088585111,0.0716640963866745,-0.0002664212539246,0.0381681725442591
0.2,0.2,2.572943687438965,0.1172930438036727,0.2557656228537478,-0.0204939539898694,0.1680430367772417
0.65,0.0,3.926633834838867,0.092108599186146,0.1873490778262299,0.0909493817533668,0.0063353530520232
0.0,1.0,2.5579652786254883,0.0404332316454832,0.1828825768791543,0.0360861280465101,0.0454357567772547
0.2,-0.2,0.5136852264404297,0.0223167671554978,0.0265411407554881,0.0082472531050433,0.0028274614150365
0.0,0.2,1.9061393737792969,0.1031626024116383,0.2319278333607916,0.0161000180030425,0.0908870760272115
1.0,0.0,3.282787322998047,0.0483229367534755,0.0640710050457017,-0.0419804492207756,0.0243911290666422
0.5,0.5,2.535463333129883,0.0616916316008682,0.1479159202337785,-0.0275031981921538,0.0918201504990719
-0.85,-0.85,1.2182750701904297,0.0561741200760593,0.0403609379947883,0.0033531807225374,-0.0012131190247
-0.85,-0.85,1.995136260986328,0.1204518680518829,0.0795581429782088,-0.0011604927949038,0.0026104901820351
0.85,0.0,2.110492706298828,0.0459330917565297,0.0619962257274431,-0.0270704178184284,0.0164417717108126
0.65,0.0,0.5759258270263672,0.0162127558153917,0.0197914603394629,0.0068322409402809,0.0027592618985907
0.2,-0.2,0.524749755859375,0.0228076646733652,0.0275342276927774,0.0083995734570491,0.0032397291720977
-0.85,0.85,4.285190582275391,0.0853409593672042,0.410761580164325,0.0295281776534752,0.0287073641089291
0.0,0.0,1.495134353637695,0.0899396680849088,0.1507183562819268,0.0294723137503137,0.049390158616162
-0.5,0.5,0.480142593383789,0.0159266891128199,0.0259909291950169,0.0089901175667561,0.0013825052681059
0.0,0.0,0.4084587097167969,0.0181363002801851,0.0225065544946038,0.0080992773184295,0.0019250422058443
0.5,0.5,0.9659090042114258,0.0319155884442773,0.0443210374006925,0.0144392542484293,0.0213450652647171
0.65,0.65,3.44699764251709,0.0536443442173458,0.1393588017651316,-0.0396360119011232,0.1025530023334373
-1.0,1.0,0.5330562591552734,0.0106743056969086,0.0178065995762549,0.0058023932010243,-0.000526354427041
0.2,0.2,0.9617347717285156,0.0433797478731522,0.0659055373109581,0.0135928294639598,0.0150730019457056
0.0,-0.5,3.348163604736328,0.0745239981900612,0.228258190420889,-0.0576378929350641,0.0674887922276435
0.35,0.35,2.2683706283569336,0.0726675494504381,0.1815452813804096,-0.0295177448183022,0.0974111128089035
-0.5,0.0,0.8834457397460938,0.0439385050231283,0.0671820022374894,0.0220853010529116,0.0089105770563716
-1.0,0.0,0.5730152130126953,0.0211984057723356,0.0226949224749526,0.0057533927564727,-0.0019943217091238
0.0,-0.35,2.0834875106811523,0.1278122302604965,0.185507109203728,0.019500814188501,0.0512284366430339
1.0,0.0,4.121966361999512,0.0535791485728094,0.0826542380117549,-0.048197614166102,0.0395088800030543
0.0,1.0,0.4756956100463867,0.0124368558082709,0.0186772803124705,0.0091107902504152,0.0027288123061437
-0.35,0.35,2.9517784118652344,0.1289846799282161,0.2908521862645322,0.0502106378757309,0.1025196612655485
-0.5,-0.5,3.4523963928222656,0.1526438548053779,0.1885287849433362,0.0982543519475218,0.0539215290021156
0.0,0.5,0.4602241516113281,0.0164145084861939,0.0252566751507601,0.009985072399092,0.0056273935443628
0.2,0.0,2.5683364868164062,0.129309471291151,0.2463758026213272,-0.02198585502343,0.1380906416908426
0.0,0.35,0.4288778305053711,0.016876228463738,0.0245388612471976,0.008910760726284,0.0046360151181563
-0.35,-0.35,3.0294189453125,0.0599725271014573,0.1758427151200148,0.0939016549105489,0.0679179531620877
-0.35,0.0,0.4789791107177734,0.0197747757207448,0.0265766434384031,0.00821225818405,0.0018343348112216
0.65,0.65,4.213653564453125,0.0552168875955982,0.1794691483278278,-0.0581805640977175,0.1243308576874951
0.0,0.0,2.935929298400879,0.1168664580904909,0.237728465405892,-0.0320302737847593,0.1634567595593345
-0.65,0.65,2.464005470275879,0.0720260447368956,0.3085820962152752,0.0317681096564899,0.0430047187373546
-1.0,0.0,4.258457183837891,0.2200517340108972,0.2605337896056048,0.0242411154020304,0.0103197958253391
-1.0,1.0,5.069864273071289,0.0410147749524575,0.2625461511588361,0.027143377951027,-0.004739052461699
0.0,0.0,0.9130821228027344,0.0452154188936351,0.0673837300561719,0.0146768827098,0.0086560413829834
0.2,0.0,3.216853141784668,0.1379180828799084,0.2620453130792314,-0.0890184116409438,0.1683497104423626
-1.0,-1.0,2.2024364471435547,0.094402354319442,0.0557345974454242,-0.0044156038818823,-0.0032295960899243
-0.2,0.2,2.3455400466918945,0.1327842264471246,0.2598715088187459,0.043092042773868,0.1030699131715674
-0.85,0.0,1.0474205017089844,0.045352539720232,0.0620750870375656,0.0133988469593841,-0.0014656825642111
0.2,-0.2,1.9970378875732424,0.1127236332266239,0.182091206663613,0.0080026591461989,0.0671616637051916
1.0,1.0,4.235177040100098,0.0295326282577486,0.0467482791717343,0.0030637788688423,-0.0082202836754288
0.5,-0.5,1.625655174255371,0.067007918516312,0.0774515199354117,0.01098360623822,0.0127604848799395
0.0,0.85,0.9952497482299804,0.0305616322714169,0.0587562758002727,0.0188363486285019,0.0127345434038283
0.5,-0.5,2.515859603881836,0.0911056809369437,0.1115720316014965,0.0152588402427451,0.0357740935870995
0.5,0.5,0.5431652069091797,0.0148993469420928,0.0196209880811671,0.009960059386001,0.00922038512292
0.0,-0.5,1.6150665283203125,0.0911352427222318,0.1114253613160418,0.0087734718667832,0.0101186482360594
0.0,0.0,0.9122600555419922,0.0497112263008501,0.0684892179774064,0.0212876216872195,0.0144073152702541
0.85,0.85,3.027496337890625,0.0368620076705043,0.0687874191198272,-0.006556939652802,0.0274902710933891
0.0,0.0,0.4367866516113281,0.0189726939247559,0.0240555444536939,0.0074850713452228,0.000865433293735
0.5,0.0,0.5833816528320312,0.0186076733305765,0.022371361510198,0.0064883831523701,0.0030935348347323
-0.65,-0.65,1.0686149597167969,0.0510547353385801,0.0445889501071486,0.0079846496901075,0.0007894766146402
0.35,-0.35,0.9878244400024414,0.0451718454592066,0.0517344583057316,0.0075146976858541,0.0042434550679384
-0.85,-0.85,3.629392623901367,0.2603024382083151,0.1636291540129085,-0.0117185865817965,-0.0025471433708971
-0.85,0.0,3.0113697052001953,0.1939750485549501,0.2828391560450001,0.0234200989155813,0.0356586123077018
0.0,0.85,0.5136995315551758,0.015067432041089,0.0245276700359638,0.0099876497343103,0.0053030490377332
0.0,0.5,3.278593063354492,0.1131528295651045,0.2594822388693242,0.0072354581512114,0.0644084748795005
-0.65,0.0,0.9219131469726562,0.0403805720880192,0.0604633502357148,0.0160419401124907,0.001451351698775
0.5,0.5,3.2100114822387695,0.070384343125352,0.1953884300900718,-0.0547793519656409,0.1217908123693163
0.0,0.35,2.4996862411499023,0.1146231272715179,0.2688481284552711,-0.002951159596404,0.1289782706123609
0.35,0.35,1.5062904357910156,0.0549731609155764,0.1093443202909634,-0.0033363855441112,0.0481673587506942
0.0,-0.5,1.6372337341308594,0.0945962093520697,0.1128693256624304,0.0109048378985388,0.0120723171474138
0.0,-0.85,0.5699520111083984,0.0196667102612335,0.0197121393966419,0.0026734591615913,0.0025942998242735
-0.65,-0.65,2.6408987045288086,0.2139567836387728,0.1551845793221078,-0.0010755020070755,0.0050789774395792
0.2,0.2,2.0272903442382812,0.0915921735268168,0.2051740875954245,-0.0082357482963965,0.1004060560434341
0.5,0.5,1.656743049621582,0.044995495286951,0.089953718985596,-0.0077100006070649,0.04260583972694
0.0,-0.2,3.038698196411133,0.0972461587093004,0.2407725668960675,-0.0542035103516039,0.1130569900249692
0.65,-0.65,2.7907581329345703,0.0839661732357117,0.0892311856509307,0.0186373770494374,0.027827297634603
0.65,-0.65,0.6115818023681641,0.0148743153719881,0.0161676518165774,0.0036255341895093,0.0013774743669326
-0.65,0.65,0.9090976715087892,0.027503973425968,0.0599048686097718,0.0159257757699722,0.0004957848334144
0.35,-0.35,3.533548355102539,0.1393439133892675,0.2298611536681777,-0.0169839378305916,0.0389566875643279
0.5,-0.5,3.2294254302978516,0.1138685379408465,0.1433211743690522,0.0538167440318991,0.0481303279938135
0.0,0.0,0.4403295516967773,0.0201408953477837,0.0246820502726109,0.0081220935993511,0.0004560951018153
0.0,0.0,0.9262247085571288,0.0464289451094261,0.0679395454578564,0.0159997319275018,0.0097282442657315
0.0,0.65,0.9492588043212892,0.0331862431911082,0.0640661193720931,0.0195479384282311,0.0141170334069387
-0.2,0.0,0.5203580856323242,0.0237889042562877,0.0321745236431988,0.0101608708598472,0.0015713568300725
0.0,0.2,2.445505142211914,0.1256476783627332,0.2616870806499466,0.0149945056291808,0.1394761906968736
0.65,0.0,3.319875717163086,0.0849003406669415,0.1543569301364664,0.0303216903398372,0.0413755977014349
0.35,-0.35,2.28140640258789,0.1133244602255779,0.1565954484972196,0.0230576116891034,0.0643988458310979
-0.65,0.0,0.920757293701172,0.0401151116363759,0.060436085937775,0.0158915685549042,0.0010476436281072
0.0,-1.0,3.504298210144043,0.120865671113684,0.1163425600033294,-0.0671451513035678,0.009749869559359
-0.2,-0.2,2.8731451034545894,0.075686062835291,0.2064385459022109,0.0482834897217665,0.0829969469606701
0.0,0.0,1.9485340118408203,0.125120068186795,0.218035264660498,0.042239910655106,0.0858445965584813
-0.85,-0.85,0.6504888534545898,0.0253027893576888,0.0187238371333148,0.0030154444135882,0.0002842240865708
0.0,0.0,2.986513137817383,0.1235105938516192,0.2308090831021938,0.0262430446763799,0.1129294754435556
0.5,-0.5,0.6110734939575195,0.019057644335988,0.0199389781925078,0.0041000176610155,0.0021835473115364
0.5,0.5,3.1816482543945312,0.0668939810489054,0.1942416498947872,-0.0556339447635039,0.1167070327727449
1.0,1.0,0.5166444778442383,0.0066376587914757,0.0074844173886619,0.0080801510351519,0.0092859823419037
0.5,-0.5,3.1844654083251953,0.119315099263245,0.157229068510008,0.0033859158875555,0.0639641765225204
-0.2,-0.2,0.5478944778442383,0.0242864579623913,0.0309176021597889,0.0092184001140087,0.0017854378014307
0.35,0.0,1.4852027893066406,0.0654535948737896,0.1078487424042834,-0.0014690512284035,0.0362328318662439
0.65,-0.65,4.219512939453125,0.1137546616895416,0.1340799391694131,0.0609871830140675,0.0634354894496968
0.35,0.35,3.476816177368164,0.109998403717415,0.2661010663734834,-0.0786397999962662,0.1520158013373326
-1.0,-1.0,0.5785331726074219,0.0192573685031082,0.010870691932029,0.0026053303192831,0.001831894577294
-0.85,0.0,0.5574531555175781,0.0218664654291956,0.0259903808127849,0.0057445239164028,-0.0018160544001527
0.2,-0.2,2.0016489028930664,0.1169687245900788,0.1808721470410434,0.0231602914139252,0.0738180906285809
0.0,0.0,2.317150115966797,0.1341734622030501,0.2450164223330034,0.0134968928350987,0.1165457266549106
-0.5,-0.5,2.855714797973633,0.1777362145214226,0.1940444164195391,0.0605470190484579,0.0398967282672108
0.0,0.2,0.9373493194580078,0.0431571775091027,0.071231909206852,0.0160527867858995,0.0128890804411671
0.85,0.85,4.774219512939453,0.0403147430000175,0.1075736932347117,-0.0347430635706984,0.0540180924599508
0.0,0.65,1.5484294891357422,0.0495694267507424,0.1496263071978986,0.027431288460493,0.0518139594610135
0.0,0.5,2.0386009216308594,0.0770997138241903,0.2360491718189637,0.0224707821484712,0.1004770244611665
0.5,0.0,0.5837135314941406,0.019057057913042,0.0230971998953076,0.0064419973536442,0.0032829835080485
-0.85,-0.85,3.6092596054077144,0.265319995856654,0.1644861235603998,-0.007804001557285,-0.0004929413303
-0.5,0.0,2.1460742950439453,0.1537770412074755,0.24170810042077,0.0428526353252552,0.0692882200908733
-0.2,0.2,2.926353454589844,0.1265829261520401,0.2409964780520571,0.059038023296865,0.1002241140955336
-0.2,-0.2,0.9232673645019532,0.0449687365122456,0.0624353295491806,0.0145486792993691,0.0049852697954907
0.0,0.65,3.519784927368164,0.098257788047426,0.2866294552069492,0.0139643016776812,0.0811757354238968
0.0,0.35,0.9233798980712892,0.038707018466393,0.0680841890527269,0.017287495912639,0.0148885276991617
0.0,0.65,1.5619468688964844,0.0496190201257765,0.1486540439505055,0.0260058572643183,0.0510696707537537
0.35,0.35,3.4502506256103516,0.1114617735239815,0.2620416519116052,-0.072929621654291,0.1705793377686107
-0.35,0.0,0.851201057434082,0.0406909313930677,0.0635876570772519,0.0167884515514539,0.0054607026829811
0.0,0.0,0.9144906997680664,0.0477509280010829,0.0700344421653724,0.0193722150804146,0.0132173639161076
-0.5,0.0,1.5568313598632812,0.0991073174478052,0.1750189813377992,0.0269364005082281,0.0314489053182745
-0.65,0.0,2.2733612060546875,0.1609300884446819,0.2389214950143206,0.0233088109707148,0.0428480872112368
-0.2,-0.2,1.5958538055419922,0.104504550358712,0.153717049889473,0.0229759482876514,0.0290057548008377
0.0,-0.2,2.410236358642578,0.131915578596383,0.2350512038245339,3.6397878121725e-05,0.08808485444122
-0.5,0.0,3.0351638793945312,0.1408353557980257,0.2241344692772767,0.0768545024313352,0.0838941431004598
-0.65,-0.65,3.9648494720458984,0.3132812852949279,0.225257392369265,0.0396456732073195,0.0244614518476218
0.85,-0.85,4.645482063293457,0.0858813032119072,0.0872958418195744,0.0330100746808524,0.0457352799166856
0.0,-0.35,2.4940433502197266,0.127323069154665,0.2201990188408997,0.0105970641602509,0.073991653485421
-0.35,-0.35,0.9245738983154296,0.0459298669882884,0.0558457450574964,0.0136082543032892,0.0049428247800169
1.0,1.0,5.7490234375,0.0302322425737046,0.0554850691567423,-0.0054980324967714,-0.0132920097252536
0.0,-0.5,2.1960983276367188,0.1259546145527293,0.1685336421241029,-0.0026940819869906,0.0366355193334458
0.0,0.0,1.4911155700683594,0.090766025265624,0.1500167849272761,0.0289733521487923,0.0487322355278714
0.0,0.2,1.4685935974121094,0.0713083821990603,0.1527331132130856,0.0166386886260609,0.0454400979305696
0.0,1.0,3.471599578857422,0.0428091069330154,0.2537859670452805,0.0382721799698731,0.0782965941329908
0.0,0.2,0.4967079162597656,0.0212628950443836,0.0299517763660911,0.0105617377008605,0.0033202394652918
0.0,-0.35,1.5472173690795898,0.0915346990330509,0.1251365523436011,0.0167132835349268,0.0203269766620289
0.35,-0.35,3.5605525970458984,0.1286975320567272,0.2307814547202349,-0.0817069071012809,0.0799450699726806
0.65,0.0,0.5732650756835938,0.0166963888728621,0.0199759148637569,0.0069126187779486,0.0031498537341464
-0.35,0.0,0.4851722717285156,0.0198525326345012,0.0268282226637277,0.0082823559272414,0.0017255635893653
-0.35,-0.35,2.571348190307617,0.1191470021182409,0.2013792311201295,0.0570366430013363,0.0549106705393358
0.85,0.85,4.751153945922852,0.042349381494405,0.1105222510989345,-0.0359199281920457,0.0567874174171045
-0.85,0.85,3.507871627807617,0.064422435584082,0.3211131072785849,0.0268565444526925,0.0158124450618285
0.0,-0.2,2.4163074493408203,0.1342018774136203,0.2337141498455893,0.0159470230783569,0.0909183936091849
0.0,-0.5,2.619487762451172,0.1203515649639034,0.2028309277386447,-0.0229905731340159,0.0547309452627403
-0.65,0.65,1.7139148712158203,0.0467128789839518,0.175884265600826,0.0269811529137603,0.0155572947160793
0.65,0.65,0.5016727447509766,0.0120068914981112,0.0153303182235069,0.0096588406634724,0.0099596665039906
0.0,-0.5,3.3469772338867188,0.0782208384433118,0.2316715408660791,-0.0758382735091779,0.0634495178592881
0.85,-0.85,2.07589340209961,0.0474457705421368,0.047341429039962,0.0027854994466452,0.0032194120607246
1.0,1.0,2.258373260498047,0.0247782623512094,0.0319906836409909,0.0119948030125792,0.0046234763348816
-1.0,-1.0,5.166660308837891,0.2335628916175107,0.1508396310670966,-0.0159151102722513,-0.0091571559605264
0.0,-1.0,2.062331199645996,0.0760106338068455,0.0653328659651086,-0.018280132598635,-0.0026586629858269
0.0,0.5,2.0208301544189453,0.0753904964877347,0.2348225305726188,0.0155602078697276,0.0975109012700986
0.2,0.0,0.5616970062255859,0.0240645824791415,0.0309144475981722,0.0093124579609483,0.0038192954191092
-0.2,-0.2,2.007844924926758,0.1398149330219983,0.2101722719698785,0.0326618571845208,0.0541298467596413
-0.5,0.0,2.5319576263427734,0.1593557409048607,0.243661855613099,0.0617581227969794,0.0835927835429013
0.0,-0.65,1.0596075057983398,0.0456672275830087,0.049569098422263,0.0020962526124493,0.0024518977704603
-0.2,0.2,0.9092864990234376,0.0416830833642223,0.0727980923491781,0.0184905045631412,0.0088169444642149
-0.65,0.65,0.9496078491210938,0.0287908936741491,0.0641097465685131,0.0168098707274794,0.0013408534204304
-1.0,0.0,1.1242179870605469,0.0436872891134942,0.0561023114650368,0.0120635228818135,-0.0036638448883689
0.5,0.5,2.5460128784179688,0.0591576023517885,0.1474721583029586,-0.0312883951556859,0.0889967376629277
1.0,1.0,1.2095518112182615,0.0147238572158361,0.0183435778955543,0.0135424642794488,0.0131936539322748
0.5,0.5,3.7902965545654297,0.0791014487218513,0.2429372308161482,-0.0809828209209141,0.1424698749948159
-0.5,-0.5,0.5985250473022461,0.023661315090815,0.0236414757688871,0.0055822635966889,0.0010314609452206
-1.0,-1.0,2.21240234375,0.0965803206229632,0.0562302885427388,-0.003203301252464,-0.00246823170833
-1.0,-1.0,3.0971508026123047,0.1421378702054304,0.082118815812319,-0.0117849666934024,-0.0033005848881015
0.35,0.35,2.89224910736084,0.0925043314309848,0.2393300142463609,-0.0589903656171006,0.1270813894430952
-0.65,-0.65,3.288854598999023,0.27397291818563,0.1943271440967379,0.0175639370380943,0.0114943585916263
0.0,1.0,0.5031375885009766,0.0134278388260247,0.0210062342247989,0.0100841061148007,0.0034902113716323
1.0,-1.0,2.4987220764160156,0.0322074640395798,0.0302536975096912,-0.0075805909295202,0.0021587330302214
1.0,-1.0,0.6164703369140625,0.0076685717278035,0.0072023226054854,0.0031449010537855,0.0017197496638629
0.35,0.0,3.347299575805664,0.1370881273901454,0.2540219937692187,-0.0571082231483078,0.0399840261025335
0.0,0.0,2.33095645904541,0.1402423609879919,0.2395247659191397,0.0626321746461796,0.1115344032024703
0.2,-0.2,2.605520248413086,0.1343455389936938,0.2279522585518697,-0.0121960786158427,0.1066415392840079
-0.65,0.65,1.6696147918701172,0.0449951964936111,0.1680334541690554,0.0255559063957106,0.0115511744738479
0.35,-0.35,2.8370208740234375,0.1295383858398227,0.197363289073471,-0.0185862525841115,0.0851625033814054
0.0,-0.65,1.7431402206420898,0.0914735412210649,0.0972196552450024,-0.0001153099332595,0.0045790192938589
0.0,-0.2,1.5142288208007812,0.0892680096784802,0.1354869866717654,0.0192722248353973,0.0303163740841748
