x,y,fz,s0,s1,s2,s3
0.0,0.0,0.9358100891113281,0.047939859418897474,0.06819201935038388,0.018107194077156444,0.010429070721253026
0.0,0.0,0.951519012451172,0.047144943717423955,0.07055639697571241,0.015612697696808522,0.009762538040448724
0.0,-0.2,0.9784564971923828,0.049614858576524166,0.06701872853871235,0.013773248965230975,0.007501671070195195
0.0,-0.2,0.9765043258666992,0.0494213793754199,0.06708048505225468,0.012937186546272218,0.006640125302726119
0.2,-0.2,1.0197486877441406,0.050249066107450925,0.06321890535182707,0.01119274439716235,0.007996175919825321
0.2,-0.2,1.0066003799438477,0.047364744150440036,0.06230106354145113,0.006809606048538785,0.0065427412592124435
0.2,0.0,0.9896640777587891,0.04644386284617189,0.06518693167654856,0.010412844812925823,0.01026076781443911
0.2,0.0,0.973048210144043,0.04492052873586836,0.06484322408922312,0.00869156124492372,0.010084453275666089
0.2,0.2,0.9617347717285156,0.04337974787315227,0.06590553731095818,0.01359282946395989,0.01507300194570561
0.2,0.2,0.9543476104736328,0.042312890429427895,0.06517847125955532,0.01178721255278054,0.015227916276566411
0.0,0.2,0.9373493194580078,0.04315717750910279,0.07123190920685206,0.01605278678589953,0.012889080441167138
0.0,0.2,0.9406356811523438,0.043476881576466335,0.07210936962796322,0.01673799272339544,0.012507284961881103
-0.2,0.2,0.9227666854858398,0.0416477255387629,0.07297338435905994,0.018367999872773058,0.008923198615801929
-0.2,0.2,0.9092864990234376,0.04168308336422237,0.07279809234917814,0.018490504563141254,0.00881694446421492
-0.2,0.0,0.935511589050293,0.042659514632204826,0.06647097949312027,0.01661269705659337,0.006636730674842089
-0.2,0.0,0.908100128173828,0.043762294998611215,0.06785553539316132,0.016997458109614626,0.006972862276990995
-0.2,-0.2,0.9277276992797852,0.04495051504831107,0.06207682957417047,0.014292539065673333,0.0054139454992278135
-0.2,-0.2,0.9232673645019532,0.044968736512245616,0.06243532954918061,0.01454867929936912,0.0049852697954907085
0.0,0.0,1.5041608810424805,0.08954513914427865,0.14789031105362369,0.02812311687965141,0.047580428562033525
0.0,0.0,1.4815282821655273,0.08253164960185529,0.1464778608814468,0.02147992639971764,0.04088582131557719
0.0,-0.2,1.5127458572387695,0.09134945750146102,0.13659623844378138,0.02191715000567749,0.03294916102241888
0.0,-0.2,1.5142288208007812,0.08926800967848024,0.1354869866717654,0.01927222483539737,0.030316374084174865
0.2,-0.2,1.547994613647461,0.08491469544383339,0.12060520620522704,0.019889832367727976,0.03574926288529486
0.2,-0.2,1.5352802276611328,0.07882275561857448,0.11891408364378346,0.009254152189809729,0.03157041461911715
0.2,0.0,1.522282600402832,0.07527632009576404,0.12648791940315757,0.009578857285982121,0.04269832903986783
0.2,0.0,1.5170602798461914,0.07383057800149664,0.12621644137461105,0.006117391061302105,0.041529697011868
0.2,0.2,1.5074148178100586,0.06777680190283056,0.13022014123348957,0.0092583857833874,0.050458083944182094
0.2,0.2,1.4995346069335938,0.06580152227256628,0.1299028378091276,0.004776847087674928,0.048975685621150615
0.0,0.2,1.4685935974121094,0.07130838219906033,0.1527331132130856,0.016638688626060914,0.04544009793056965
0.0,0.2,1.4611454010009766,0.07143161556416257,0.1526674215591557,0.018878583215695265,0.045475406640191576
-0.2,0.2,1.4965810775756836,0.07935729247318964,0.17537661235638569,0.02830114711189668,0.04458026818939064
-0.2,0.2,1.5157384872436523,0.08024008194274888,0.17639024033734482,0.028907728177506312,0.04585269721093322
-0.2,0.0,1.5241928100585938,0.09396924162291423,0.1687941228016326,0.027401586124475075,0.04086254657425216
-0.2,0.0,1.5297222137451172,0.09400673487712863,0.16888272250398945,0.027045907227302376,0.039210654554300055
-0.2,-0.2,1.5753669738769531,0.10525059370290152,0.15421340860224786,0.0245123882095891,0.031236700185610915
-0.2,-0.2,1.5958538055419922,0.10450455035871208,0.15371704988947305,0.022975948287651468,0.02900575480083775
0.0,0.0,1.9334287643432617,0.12573348349785804,0.21654013239186878,0.043944363452621316,0.08609415424158795
0.0,0.0,1.9092044830322266,0.11766381499690956,0.2182144253428694,0.020614157111552584,0.08062512582067892
0.0,-0.2,1.983734130859375,0.12682975861795037,0.20191597339797307,0.023568509137342663,0.06578673974839616
0.0,-0.2,2.00075626373291,0.12640172507344738,0.2026925792553412,0.01724143723117176,0.06378705977486279
0.2,-0.2,2.0016489028930664,0.11696872459007883,0.1808721470410434,0.02316029141392523,0.07381809062858093
0.2,-0.2,1.9970378875732424,0.11272363322662397,0.18209120666361303,0.00800265914619894,0.06716166370519168
0.2,0.0,1.9841995239257812,0.10559873335683269,0.1956626862878743,0.004657260024563323,0.08695237809133621
0.2,0.0,1.986186981201172,0.10379778973767223,0.19738263308985665,-0.001123930258859067,0.08527444916243526
0.2,0.2,2.0022029876708984,0.09307228068228507,0.20419082305189779,-0.001625796269575664,0.10159671735762124
0.2,0.2,2.0272903442382812,0.09159217352681685,0.20517408759542458,-0.00823574829639657,0.1004060560434341
0.0,0.2,1.900617599487305,0.10105320366358775,0.23116839745697004,0.010338223178125917,0.08938827947539277
0.0,0.2,1.9061393737792969,0.10316260241163835,0.2319278333607916,0.01610001800304255,0.09088707602721158
-0.2,0.2,1.943500518798828,0.11564375428162997,0.2511414547764023,0.031516999086190364,0.08088227577271628
-0.2,0.2,1.9570837020874023,0.11734837842595087,0.25196929090333464,0.03509477865611069,0.084170616872429
-0.2,0.0,1.9475669860839844,0.13238377308860408,0.23152032035949255,0.03958948615491561,0.07196198011138394
-0.2,0.0,1.9375267028808592,0.13277126409659276,0.22971759840297412,0.036660227293813415,0.06992438777896336
-0.2,-0.2,2.0207042694091797,0.14053027520477862,0.21208378381088036,0.03815440014595293,0.05539361853881038
-0.2,-0.2,2.007844924926758,0.13981493302199838,0.21017227196987856,0.03266185718452082,0.054129846759641304
0.0,0.0,2.4188852310180664,0.1403104210664104,0.24050012884083977,0.060678557898616016,0.10962173781515164
0.0,0.0,2.3684654235839844,0.13421765061337376,0.24918720722679846,0.00985513063308506,0.1170582711706058
0.0,-0.2,2.4163074493408203,0.13420187741362033,0.23371414984558936,0.015947023078356905,0.09091839360918491
0.0,-0.2,2.410236358642578,0.131915578596383,0.23505120382453393,3.6397878121725e-05,0.08808485444122
0.2,-0.2,2.605520248413086,0.13434553899369384,0.2279522585518697,-0.012196078615842744,0.10664153928400792
0.2,-0.2,2.617809295654297,0.13346920661723397,0.23622563865522056,-0.024093146233477348,0.09447285903942683
0.2,0.0,2.5683364868164062,0.12930947129115108,0.2463758026213272,-0.021985855023430027,0.13809064169084262
0.2,0.0,2.554231643676758,0.12943069602054244,0.24887934191664743,-0.02780040784068953,0.12816265902158505
0.2,0.2,2.572943687438965,0.11729304380367271,0.2557656228537478,-0.020493953989869498,0.16804303677724178
0.2,0.2,2.5847253799438477,0.11585849268931617,0.2560295741432812,-0.028712634130394547,0.16092955504860057
0.0,0.2,2.454408645629883,0.1251102078550749,0.2644312083999036,0.001930504364599019,0.14333051232596622
0.0,0.2,2.445505142211914,0.12564767836273322,0.26168708064994667,0.014994505629180832,0.13947619069687364
-0.2,0.2,2.3520145416259766,0.1314877835841831,0.2589487281717767,0.0370214112301018,0.10095646184299359
-0.2,0.2,2.3455400466918945,0.13278422644712465,0.25987150881874593,0.043092042773868015,0.1030699131715674
-0.2,0.0,2.344900131225586,0.13935110605843398,0.2393714782917203,0.05320375372810612,0.08987606611154574
-0.2,0.0,2.3473920822143555,0.1393724142737615,0.23546614421876544,0.0490008040319133,0.08799963228199884
-0.2,-0.2,2.419635772705078,0.1338372472143327,0.22326949724399733,0.06061120902060197,0.07354419118413648
-0.2,-0.2,2.4093399047851562,0.12653669869249698,0.22171522785889722,0.04753442121734853,0.07145456576103072
0.0,0.0,2.9876708984375,0.12035211982602853,0.22574978442046878,0.03444094567633753,0.10463233592578051
0.0,0.0,2.9453907012939453,0.11758443514815299,0.24021881677215923,-0.03107227232388536,0.16911855352990504
0.0,-0.2,3.0476226806640625,0.09933477454937618,0.2349613032903447,-0.04158372103413073,0.119462114011745
0.0,-0.2,3.038698196411133,0.09724615870930045,0.24077256689606752,-0.05420351035160393,0.11305699002496926
0.2,-0.2,3.263946533203125,0.12024213580387015,0.24695954108914006,-0.08390095781499442,0.120109114353391
0.2,-0.2,3.2664127349853516,0.13034483884448306,0.2599405645769254,-0.08859380898539669,0.09660195103049045
0.2,0.0,3.211935043334961,0.1348422326840355,0.2594272149137495,-0.08583044607514903,0.179379553845497
0.2,0.0,3.216853141784668,0.13791808287990845,0.26204531307923146,-0.08901841164094387,0.16834971044236266
0.2,0.2,3.2405853271484375,0.13168443283797068,0.25795652211631237,-0.060277582760797255,0.2195603704274037
0.2,0.2,3.2332324981689453,0.1320462679976279,0.2592642540547954,-0.06939633139539884,0.2136959972428148
0.0,0.2,3.0438413619995117,0.12988640428940407,0.2446134530394265,-0.018270509157746626,0.19125937522826028
0.0,0.2,2.9909610748291016,0.12824874850426,0.24391235358663133,0.004306793861702687,0.1641925678849767
-0.2,0.2,2.9564990997314453,0.1244481542393369,0.23749110230550755,0.05080132124146605,0.10330525717308521
-0.2,0.2,2.9263534545898438,0.1265829261520401,0.2409964780520571,0.05903802329686505,0.10022411409553364
-0.2,0.0,2.8458194732666016,0.11753555702280094,0.21919855035334174,0.07182451134866036,0.0977815196479933
-0.2,0.0,2.8150835037231445,0.11326939094904574,0.21392485836052444,0.059653478980175575,0.09958166171365904
-0.2,-0.2,2.872629165649414,0.08283344394595545,0.2061958083179067,0.06362969137855287,0.08187533745030119
-0.2,-0.2,2.8731451034545894,0.07568606283529106,0.2064385459022109,0.04828348972176659,0.08299694696067011
0.0,0.0,0.4217758178710937,0.01843113433426363,0.02266814013757896,0.008217832954536975,0.002400854002884249
0.0,0.0,0.4113407135009765,0.01818065182956962,0.02343300317345508,0.008348613638108451,0.002741229391907931
0.0,-0.35,0.4801177978515625,0.020046289324208516,0.02281908647415397,0.006015785438181661,0.0032523109872222376
0.0,-0.35,0.4768638610839844,0.020096142727545497,0.022917049157840257,0.005965456174759119,0.002994415052369994
0.35,-0.35,0.5690250396728516,0.021439908215283233,0.023540181480039973,0.005668445251691728,0.0032466925445259155
0.35,-0.35,0.5713977813720703,0.021026648775508465,0.0239901886477391,0.004618501024945835,0.0027500366186875252
0.35,0.0,0.5491313934326172,0.020802533048367843,0.02555298838904602,0.006956752463780686,0.0032446012947794766
0.35,0.0,0.5640230178833008,0.020642161193044063,0.025684183417940546,0.006774833998759921,0.0030151001480306873
0.35,0.35,0.5124197006225586,0.017948981926746908,0.02384484617521941,0.009356029003641237,0.007184495010620757
0.35,0.35,0.5104255676269531,0.01741753193854374,0.023426392066799875,0.00893518896492085,0.007159873622803547
0.0,0.35,0.4529399871826172,0.017399485808640182,0.02583604492067634,0.00924575162548795,0.004960497992939553
0.0,0.35,0.4288778305053711,0.01687622846373804,0.02453886124719765,0.008910760726284097,0.00463601511815636
-0.35,0.35,0.4808940887451172,0.01855261549837583,0.02883181963251604,0.009336105129948126,0.00242850527923844
-0.35,0.35,0.4769458770751953,0.01743219767723135,0.027444100473143832,0.009091078069411056,0.002248674765393051
-0.35,0.0,0.4789791107177734,0.019774775720744805,0.02657664343840318,0.008212258184050015,0.0018343348112216168
-0.35,0.0,0.4851722717285156,0.019852532634501242,0.02682822266372774,0.008282355927241419,0.0017255635893653578
-0.35,-0.35,0.5302610397338867,0.02182777414740506,0.025135817476362395,0.007115142153753369,0.0024718278237491555
-0.35,-0.35,0.5215644836425781,0.021583338923381518,0.024823976614110545,0.006796016498635953,0.001980943318222836
0.0,0.0,0.9044227600097656,0.04706302640170499,0.06591090830798013,0.017966151045446944,0.010239891993509857
0.0,0.0,0.9130821228027344,0.045215418893635125,0.06738373005617194,0.014676882709800004,0.008656041382983483
0.0,-0.35,0.9626197814941406,0.04905336703710035,0.06046215707696095,0.011373760043606056,0.005226407825545172
0.0,-0.35,0.975813865661621,0.04769212594147364,0.06012931068556348,0.01001177725039676,0.0036601620706851446
0.35,-0.35,0.9878244400024414,0.04517184545920662,0.05173445830573165,0.007514697685854106,0.004243455067938476
0.35,-0.35,0.9843273162841796,0.041286519294477395,0.049702117439526544,0.001272327407137944,0.002817099912018074
0.35,0.0,0.9500732421875,0.040399873756840295,0.054498736703054856,0.005223807818891363,0.008299162528290382
0.35,0.0,0.9444980621337892,0.039741751077650316,0.05384916821796734,0.003034607480929053,0.007733009001641192
0.35,0.35,0.943964958190918,0.03640915117843236,0.05291693446974713,0.012021932787395996,0.017794168625927642
0.35,0.35,0.9329023361206055,0.035709175996532894,0.05301059225647945,0.010690505916281711,0.016859562982667765
0.0,0.35,0.9233798980712892,0.03870701846639302,0.06808418905272699,0.017287495912639006,0.01488852769916174
0.0,0.35,0.8903884887695312,0.03911476131800781,0.06868146635200371,0.01818892952520701,0.01500651575540324
-0.35,0.35,0.8371238708496094,0.03513784895677205,0.0667392100541882,0.018643484693707104,0.007396334276525379
-0.35,0.35,0.8257217407226562,0.03490897521760427,0.06715990850755182,0.018679461530505762,0.007240460388566936
-0.35,0.0,0.8521728515625,0.040486408902820285,0.06332343091779882,0.016957387246772246,0.0062108864883366355
-0.35,0.0,0.851201057434082,0.04069093139306778,0.06358765707725199,0.016788451551453955,0.0054607026829811825
-0.35,-0.35,0.9245738983154296,0.04592986698828845,0.05584574505749647,0.01360825430328929,0.004942824780016985
-0.35,-0.35,0.9112510681152344,0.04592195868558174,0.05595247395689006,0.013071999952628942,0.00459423222244871
0.0,0.0,1.464923858642578,0.08854214578621261,0.14563646544364253,0.03018286291457615,0.04710424692871471
0.0,0.0,1.443988800048828,0.08152070981625086,0.1461991485904416,0.02208730719785745,0.040104295461430434
0.0,-0.35,1.558511734008789,0.0944008677537504,0.12544384081953347,0.019271439859600798,0.023133531040343575
0.0,-0.35,1.5472173690795898,0.09153469903305095,0.1251365523436011,0.016713283534926876,0.020326976662028998
0.35,-0.35,1.547886848449707,0.07907406790411559,0.09862215683376287,0.01869714861512767,0.026747516324866938
0.35,-0.35,1.5388002395629883,0.06861856997861901,0.09362866531859491,-0.00039584995474246194,0.018772121138894197
0.35,0.0,1.4852027893066406,0.06545359487378963,0.10784874240428341,-0.0014690512284035195,0.03623283186624395
0.35,0.0,1.5030326843261719,0.06260119100556953,0.10675352234656856,-0.007833290943207267,0.033384422162452035
0.35,0.35,1.5062904357910156,0.05497316091557649,0.10934432029096343,-0.003336385544111215,0.04816735875069427
0.35,0.35,1.520838737487793,0.0530656425995058,0.10863088620675214,-0.008244436806140183,0.044766483742482405
0.0,0.35,1.440839767456055,0.06250591327151113,0.15397041627363747,0.019271866964634392,0.04824140515234803
0.0,0.35,1.4555492401123047,0.0640004821494237,0.15577937029595412,0.021422401035049932,0.04998810762670665
-0.35,0.35,1.5225372314453125,0.06989944679561509,0.1903317959143574,0.03288067639821868,0.04348579743862233
-0.35,0.35,1.541975021362305,0.07061218667089188,0.19147887962497534,0.03300970027031505,0.0447576163578243
-0.35,0.0,1.5353412628173828,0.09621976648347917,0.17516766522723434,0.030013814682786733,0.036602378122781436
-0.35,0.0,1.5030031204223633,0.09655255479286305,0.17449770241050175,0.02919333898264794,0.03461667494755721
-0.35,-0.35,1.6300010681152344,0.11694331378114599,0.1415993792925085,0.017658012085088666,0.019920945313809963
-0.35,-0.35,1.604456901550293,0.11475698817470409,0.14106301564610135,0.015471428810016596,0.016374907705548315
0.0,0.0,1.9559659957885742,0.12496842367387039,0.217123634737845,0.04573110336239864,0.08768787203063252
0.0,0.0,1.9254474639892576,0.11715160196977151,0.21815320039742922,0.021449694625428662,0.08020882690091585
0.0,-0.35,2.0834875106811523,0.1278122302604965,0.18550710920372807,0.01950081418850109,0.05122843664303396
0.0,-0.35,2.063390731811523,0.12635363284963097,0.18540548785760497,0.01352224261758696,0.048563761839349115
0.35,-0.35,2.28140640258789,0.11332446022557796,0.1565954484972196,0.023057611689103422,0.06439884583109794
0.35,-0.35,2.2612409591674805,0.10524437507102587,0.150292750058264,0.008527049592065,0.048588046241617285
0.35,0.0,2.1914405822753906,0.09679025795361042,0.1775731457179323,-0.0017632536965419383,0.08336836181978122
0.35,0.0,2.1885757446289062,0.09343253316136599,0.17562146938059756,-0.008072083199281647,0.07826429924835893
0.35,0.35,2.238697052001953,0.07530107423284653,0.18108451689365274,-0.02141427025053753,0.10536668837573591
0.35,0.35,2.2683706283569336,0.07266754945043812,0.18154528138040965,-0.02951774481830225,0.09741111280890351
0.0,0.35,1.967977523803711,0.08776908226006538,0.23468967660286474,0.01087945474102834,0.093565067600517
0.0,0.35,1.9607200622558592,0.08921623279406549,0.23615829022908208,0.017429217848129158,0.09471009755071431
-0.35,0.35,2.0390872955322266,0.10413350907067541,0.272891635407769,0.03546228961421782,0.08129331642834589
-0.35,0.35,2.0462589263916016,0.1060309902747872,0.27490977388816396,0.03853787541249561,0.0865935561463153
-0.35,0.0,2.0218563079833984,0.14086167858380286,0.23650570005793817,0.04670052032015965,0.0717752371824085
-0.35,0.0,2.00753402709961,0.14216352946340544,0.2313956400139385,0.043922246039959555,0.0671209624518864
-0.35,-0.35,2.1663742065429688,0.15574524789853583,0.1963636197815731,0.03680181286413475,0.04056634384103626
-0.35,-0.35,2.170867919921875,0.15156991946385473,0.1937734353683143,0.03188027747101836,0.03657717706298249
0.0,0.0,2.33095645904541,0.14024236098799192,0.23952476591913974,0.06263217464617962,0.11153440320247032
0.0,0.0,2.363919258117676,0.13438129476777688,0.2473378506021313,0.011719993699750386,0.1195854650148123
0.0,-0.35,2.4940433502197266,0.12732306915466507,0.22019901884089976,0.010597064160250955,0.07399165348542108
0.0,-0.35,2.5151491165161133,0.12292281115072333,0.22199609605859855,-0.003938282085130673,0.07198656512213665
0.35,-0.35,2.8370208740234375,0.1295383858398227,0.19736328907347103,-0.01858625258411151,0.08516250338140545
0.35,-0.35,2.8746156692504883,0.12884151776198804,0.1971464843780425,0.0028010484429908515,0.059860762679410054
0.35,0.0,2.751361846923828,0.12136374179632316,0.23044968151256376,-0.022874776043269755,0.0976196086811531
0.35,0.0,2.776897430419922,0.11977915214541762,0.22982669011917659,-0.02521468697859874,0.07503562334222671
0.35,0.35,2.862110137939453,0.09522428621189856,0.23766823540089121,-0.04946738733886154,0.14317142592532175
0.35,0.35,2.89224910736084,0.09250433143098488,0.23933001424636097,-0.05899036561710067,0.12708138944309524
0.0,0.35,2.4996862411499023,0.11462312727151797,0.2688481284552711,-0.0029511595964040903,0.12897827061236092
0.0,0.35,2.4995288848876953,0.11521808383034104,0.26914207455820677,0.012506559936722162,0.12283310352112915
-0.35,0.35,2.444437026977539,0.12531896733769454,0.29790996517812246,0.03976206046132153,0.10653293497976253
-0.35,0.35,2.4882030487060547,0.1284971526471509,0.30450206544761055,0.045611604897992326,0.11190616534100639
-0.35,0.0,2.4170541763305664,0.14797043070615304,0.23796200251934885,0.07482609179682098,0.09317534858135314
-0.35,0.0,2.419809341430664,0.14683535867808412,0.22854916441084377,0.07027799466123935,0.08920529396257545
-0.35,-0.35,2.5815258026123047,0.12484370982041032,0.20212662593549802,0.06577567922324629,0.05794710766325878
-0.35,-0.35,2.571348190307617,0.11914700211824092,0.20137923112012954,0.05703664300133636,0.05491067053933588
0.0,0.0,2.9722862243652344,0.11992605591569705,0.22334762018060558,0.03790383479623998,0.1030551436235063
0.0,0.0,2.955554962158203,0.11696870059924452,0.23657970283896992,-0.032845290095007446,0.16575260026552885
0.0,-0.35,3.139921188354492,0.08274169458252162,0.23171397384745018,-0.04741869203364308,0.08423970132539797
0.0,-0.35,3.1449480056762695,0.08087436098367809,0.23559523459329612,-0.06177048282223792,0.07927980326000955
0.35,-0.35,3.5605525970458984,0.12869753205672727,0.2307814547202349,-0.08170690710128092,0.07994506997268065
0.35,-0.35,3.533548355102539,0.13934391338926755,0.22986115366817775,-0.016983937830591652,0.03895668756432798
0.35,0.0,3.360982894897461,0.13679632561428917,0.2549229920778727,-0.06283087118974982,0.0824950724024334
0.35,0.0,3.347299575805664,0.13708812739014548,0.25402199376921875,-0.05710822314830783,0.03998402610253351
0.35,0.35,3.4502506256103516,0.11146177352398155,0.2620416519116052,-0.07292962165429107,0.17057933776861078
0.35,0.35,3.476816177368164,0.10999840371741505,0.2661010663734834,-0.07863979999626626,0.1520158013373326
0.0,0.35,3.1037464141845703,0.1255397666038615,0.24133064470699267,-0.018544050572585784,0.12367978725375287
0.0,0.35,3.0883541107177734,0.12378343723935557,0.24475235625297775,0.004437900676123628,0.0944327464209681
-0.35,0.35,2.9517784118652344,0.1289846799282161,0.29085218626453224,0.050210637875730935,0.10251966126554851
-0.35,0.35,2.936305046081543,0.13426504213686477,0.3078089533894071,0.057786865789747746,0.10761968057108134
-0.35,0.0,2.8524723052978516,0.12518316273905727,0.21501685209732319,0.10663516059009606,0.08931807045056958
-0.35,0.0,2.8759498596191406,0.11827329008803078,0.19880818948549667,0.10073054537597594,0.08697351247347009
-0.35,-0.35,3.0491743087768555,0.06227969999669232,0.17554287520962286,0.10069494495690685,0.06983347552755133
-0.35,-0.35,3.0294189453125,0.05997252710145737,0.1758427151200148,0.0939016549105489,0.06791795316208779
0.0,0.0,0.4084587097167969,0.018136300280185175,0.02250655449460383,0.008099277318429507,0.0019250422058443631
0.0,0.0,0.4380369186401367,0.018218537119517743,0.023642767080990154,0.00837710540923109,0.0026349975097594157
0.0,-0.5,0.5205593109130859,0.01988605089356114,0.02205066997516214,0.0053981199573779805,0.0028977556574763474
0.0,-0.5,0.5142250061035156,0.020297992266275842,0.022279396229468233,0.005453405725090737,0.0032318465057939436
0.5,-0.5,0.6110734939575195,0.019057644335988028,0.01993897819250789,0.004100017661015559,0.002183547311536421
0.5,-0.5,0.6326332092285156,0.017877519563524298,0.019759673877162605,0.003244185269021586,0.001989591459234454
0.5,0.0,0.5833816528320312,0.018607673330576575,0.02237136151019804,0.006488383152370174,0.003093534834732362
0.5,0.0,0.5837135314941406,0.01905705791304203,0.02309719989530767,0.006441997353644205,0.0032829835080485097
0.5,0.5,0.5431652069091797,0.014899346942092828,0.01962098808116714,0.009960059386001011,0.009220385122920075
0.5,0.5,0.55194091796875,0.014715691051647767,0.019411898287589217,0.00973142705161772,0.009314968837973676
0.0,0.5,0.4602241516113281,0.016414508486193954,0.025256675150760147,0.009985072399092097,0.005627393544362853
0.0,0.5,0.4518108367919922,0.016003828249996074,0.024067626975764134,0.00959350635858892,0.005125423428662457
-0.5,0.5,0.4870891571044922,0.01623382363561266,0.027391454606533704,0.00899272977902479,0.002020971955776346
-0.5,0.5,0.480142593383789,0.01592668911281996,0.025990929195016967,0.008990117566756108,0.001382505268105948
-0.5,0.0,0.4997005462646484,0.01965039063731968,0.026663112059313918,0.008534187705437173,0.000845316546902908
-0.5,0.0,0.4962272644042969,0.019157724284572315,0.026331595157153952,0.008148510863205661,0.000624522983145629
-0.5,-0.5,0.5985250473022461,0.02366131509081502,0.023641475768887164,0.005582263596688959,0.0010314609452206675
-0.5,-0.5,0.5790519714355469,0.022877362565395045,0.023588246127170465,0.005638025423122101,0.0014513323778728771
0.0,0.0,0.9122600555419922,0.049711226300850175,0.0684892179774064,0.021287621687219527,0.014407315270254139
0.0,0.0,0.9144906997680664,0.04775092800108299,0.07003444216537241,0.01937221508041464,0.013217363916107602
0.0,-0.5,1.0096683502197266,0.05143996589965328,0.05839953087787744,0.011674445806683031,0.008184506560839083
0.0,-0.5,0.9967021942138672,0.04976996521115593,0.05739886677021395,0.011495669596615233,0.0074582409252985605
0.5,-0.5,0.9971942901611328,0.040859512923969374,0.04398347699758994,0.009075238779825261,0.006816355495603108
0.5,-0.5,0.9974346160888672,0.03623845415326465,0.04122096298156947,0.0020089398634293588,0.00603309015836135
0.5,0.0,0.9571971893310547,0.03864681955115148,0.049667354701856965,0.005144024303122123,0.010715869513485337
0.5,0.0,0.9637012481689452,0.03749873824849304,0.04888966216220516,0.002737536388755326,0.010702171060275012
0.5,0.5,0.9499950408935548,0.032203799560164066,0.04485165738091092,0.015889345620914673,0.022049825665010535
0.5,0.5,0.9659090042114258,0.03191558844427739,0.044321037400692515,0.01443925424842932,0.021345065264717186
0.0,0.5,0.9040193557739258,0.038771487035346934,0.06888049735118672,0.02300857774243127,0.02129984363062679
0.0,0.5,0.912562370300293,0.03940688167655074,0.06954488409570476,0.023041801643055856,0.021268073029913757
-0.5,0.5,0.8563022613525391,0.03397204314917392,0.06857866962464751,0.022267102970162943,0.008888623145029226
-0.5,0.5,0.8614931106567383,0.034015828180436525,0.06822619614542028,0.02215243106660526,0.008389849239123712
-0.5,0.0,0.8834457397460938,0.04393850502312833,0.06718200223748942,0.022085301052911663,0.008910577056371634
-0.5,0.0,0.8689498901367188,0.04448972715583936,0.06724004889905914,0.02162854204561817,0.00868465087081115
-0.5,-0.5,0.9966373443603516,0.052564379899923824,0.05441358297009332,0.014885240596034723,0.007471442401470645
-0.5,-0.5,0.9786415100097656,0.05136273602475054,0.053652694856273914,0.01484217480704609,0.007467435465904897
0.0,0.0,1.4865798950195312,0.08944264804890004,0.14952136287906456,0.02985041801365124,0.04983274075135111
0.0,0.0,1.4588336944580078,0.08221560520535434,0.14841115747790828,0.022191894759664713,0.04116926356282049
0.0,-0.5,1.6372337341308594,0.09459620935206975,0.11286932566243044,0.010904837898538824,0.012072317147413865
0.0,-0.5,1.6150665283203125,0.09113524272223185,0.1114253613160418,0.008773471866783282,0.010118648236059444
0.5,-0.5,1.625655174255371,0.06700791851631208,0.07745151993541176,0.010983606238220003,0.012760484879939598
0.5,-0.5,1.6649017333984375,0.05690769515259636,0.07138210872996935,-0.007083611240730383,0.009055340221365955
0.5,0.0,1.6133308410644531,0.05721297598522912,0.09241436120076284,-0.01198132845951179,0.02915534358128654
0.5,0.0,1.610870361328125,0.05544196153154539,0.09108873465729701,-0.016302687084920813,0.027076544627562656
